,author,content,description,publishedAt,source,title,url,urlToImage,count
808,,"Neuronal response to Sema3A gradients of decreasing steepness. Credit: City University of Hong Kong Neuronal development is often regulated by the graded distribution of guidance molecules, which can either attract or repel the neuronal migration or neurite p… [+4023 chars]","Neuronal development is often regulated by the graded distribution of guidance molecules, which can either attract or repel the neuronal migration or neurite projection when presented in a format of concentration gradients, or chemotaxis. However, many detail…",2018-11-14 12:01:44,"{'id': None, 'name': 'Phys.org'}",First microarrayed 3-D neuronal culture platform developed,https://phys.org/news/2018-11-microarrayed-d-neuronal-culture-platform.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/hires/2018/firstmicroar.jpg,1
809,Bloomberg,"TORONTO, Canada — Shoppers flocked to Canada Goose Holdings Inc. stores even before the weather turned cold, helping the luxury parka maker beat analysts’ earnings and revenue estimates and prompting a boost in guidance for the year. The company’s shift to se… [+1200 chars]",The parka brand's earnings surpassed analyst forecasts and prompted more optimistic growth expectations for this fiscal year.,2018-11-14 12:30:30,"{'id': None, 'name': 'Businessoffashion.com'}",Canada Goose Raises Profit Guidance After Direct Sales Double,https://www.businessoffashion.com/articles/news-analysis/canada-goose-raises-profit-guidance-after-direct-sales-double,https://images.businessoffashion.com/site/uploads/2018/04/29595185_10156452467067755_3556268023405118522_n.jpg?crop=faces%2Centropy&fit=crop&max-h=512&w=1024,1
810,"Ollie Barder, Contributor, Ollie Barder, Contributor https://www.forbes.com/sites/olliebarder/","Share to facebook Share to twitter Share to linkedin Adi Shankar is clearly passionate about animation. Credit: Dexter Brown Now that the second season of Castlevania is out on Netflix and is suitably great, it seemed only fair to talk with Adi Shankar who br… [+19564 chars]","Now that the second season of 'Castlevania' is out on Netflix and is suitably great, it seemed only fair to talk with Adi Shankar who brought the show about and find out what plans he has for this much-loved vampire smiting series.",2018-11-14 12:50:00,"{'id': None, 'name': 'Forbes.com'}",Adi Shankar On The Success Of 'Castlevania' And His Crusade To Have Animation Taken Seriously,https://www.forbes.com/sites/olliebarder/2018/11/14/adi-shankar-on-the-success-of-castlevania-and-his-crusade-to-have-animation-taken-seriously/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Folliebarder%2Ffiles%2F2018%2F11%2Fadi_shankar_interview-1200x675.jpg,1
811,Joanne Chiu,"Two Chinese internet companies have sharply scaled down their ambitions for Hong Kong share sales, after a global selloff in technology stocks. Hong Kong is one of the worlds busiest venues for initial public offerings. But many stocks that listed this year h… [+1207 chars]","Two Chinese internet companies have sharply scaled down their ambitions for Hong Kong share sales, after a global selloff in technology stocks.",2018-11-14 13:41:23,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","The Wall Street Journal: Startups backed by Alibaba, Tencent slash planned IPOs",https://www.wsj.com/articles/alibaba-and-tencent-backed-startups-slash-planned-ipos/,http://s.marketwatch.com/public/resources/MWimages/MW-FG315_hongko_ZG_20170221221202.jpg,1
812,Ethan Steinberg,"Every time an airline devalues its award chart, increases taxes on award tickets or adds some other restriction on how and when you can redeem your points or miles, fixed value credit cards start to look a little more attractive by comparison. Among this grou… [+12260 chars]","Every time an airline devalues its award chart, increases taxes on award tickets or adds some other restriction on how and when you can redeem your points or miles, fixed value credit cards start to look a little more attractive by comparison. Among this grou…",2018-11-14 13:55:07,"{'id': None, 'name': 'Thepointsguy.com'}","Best Ways to Redeem 75,000 Capital One Miles",http://thepointsguy.com/guide/best-ways-to-redeem-75000-capital-one-miles/,https://i2.wp.com/thepointsguy.com/wp-content/uploads/2018/10/Capital-One-Venture-Rewards-travel-maps.jpg?fit=1280%2C816px&ssl=1,1
813,Melissa Baran,"Ponder this for a sec: you're already planning a vacation for this spring, you're recently engaged (or maybe you will be during the upcoming holidays!) and you're also planning to do an engagement session. While a three-day e-sesh might seem a bit extravagant… [+6348 chars]","Ponder this for a sec: you're already planning a vacation for this spring, you're recently engaged (or maybe you will be during the upcoming holidays!) and you're also planning to do an engagement session. While a three-day e-sesh might seem a bit extravagant…",2018-11-14 14:00:13,"{'id': None, 'name': 'Stylemepretty.com'}",Would You Do a Three-Day Engagement Session on the Amalfi Coast?,https://www.stylemepretty.com/2018/11/14/would-you-do-a-three-day-engagement-session-on-the-amalfi-coast/,https://smp-is.stylemepretty.com/submissions/uploads/328754/5be09cbc5eac3$!900x467.jpg,1
814,lucky,"Nowadays we’re seeing more ultra longhaul flights than ever before. This is largely possible thanks to new planes that are long range and fairly low capacity, which makes these routes viable for the first time in history. For example, I recently wrote about t… [+3098 chars]","Nowadays we're seeing more ultra longhaul flights than ever before. This is largely possible thanks to new planes that are long range and fairly low capacity, which makes these routes viable for the first time in history. For example, I recently wrote about t…",2018-11-14 14:03:54,"{'id': None, 'name': 'Onemileatatime.com'}",Update On Qantas Nonstop Flights From Sydney To London & New York,https://onemileatatime.com/qantas-project-sunrise/,https://onemileatatime.com/wp-content/uploads/2018/07/Qantas-787-Dreamliner-og-image.png,1
815,Jessica Booth,"Sweet tea is a Southern specialty, and it's hard to find a really good version in any other part of the US, so it's not exactly surprising to hear that it isn't found in other countries. In fact, it can even be hard to find iced tea in general. Although many … [+528 chars]","One major thing people might notice when traveling to other countries is that the food options are typically significantly different than your home country. This isn't only true for the menu items at restaurants, but also for the items on the shelves in groce…",2018-11-14 14:56:58,"{'id': None, 'name': 'Thisisinsider.com'}",12 popular US foods that aren't common elsewhere,https://www.thisisinsider.com/popular-us-foods-that-arent-found-elsewhere-2018-10,https://amp.businessinsider.com/images/5bec3828bde70f01370b9ece-1136-568.jpg,1
816,Becky Davis,"Grief over the death of Stan Lee has taken the Internet by storm in China, with the local hashtag “ Stan Lee has passed” trending No. 1 on social media and viewed more than a staggering 1.21 billion times by Wednesday evening – equivalent to nearly once per p… [+2758 chars]","Grief over the death of Stan Lee has taken the Internet by storm in China, with the local hashtag “Stan Lee has passed” trending No. 1 on social media and viewed more than a staggering 1.21 billion times by Wednesday evening – equivalent to nearly once per pe…",2018-11-14 16:44:36,"{'id': None, 'name': 'Variety.com'}","China Mourns Stan Lee, Whose Last Creation Was a Chinese Superhero",https://variety.com/2018/film/news/china-stan-lee-gem-superhero-weibo-1203028273/,https://pmcvariety.files.wordpress.com/2018/11/stan-lee-obit-dead-remembered.jpg?w=700&h=393&crop=1,1
817,"Grant Martin, Contributor, Grant Martin, Contributor https://www.forbes.com/sites/grantmartin/","Share to facebook Share to twitter Share to linkedin Honolulu, Hawaii - Aug 20, 2018 : Hawaiian Airlines planes on the ground and in the air at Honolulu International Airport in Hawaii Getty After nearly every domestic air carrier in the United States raised … [+4868 chars]",Hawaiian Airlines is raising checked bag fees in the wake of an industry-wide wave of hikes.,2018-11-14 16:46:00,"{'id': None, 'name': 'Forbes.com'}",Hawaiian Airlines Raises Checked Bag Fees For Flights To Hawaii,https://www.forbes.com/sites/grantmartin/2018/11/14/hawaiian-airlines-raises-checked-bag-fees-for-flights-to-hawaii/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2F1026260916%2F960x0.jpg%3Ffit%3Dscale,1
818,Shan Li,"Shenzhen-based Tencent, which also operates Chinas dominant WeChat TCEHY 4.27% social network, on Wednesday posted net income of 23.3 billion yuan ($3.39 billion) for the three months ended Sept. 30, beating analyst expectations. Revenue rose 24% to 80.6 bill… [+3358 chars]","Tencent reported a 30% jump in third-quarter profit, in spite of a regulatory chokehold on videogames, its biggest business.",2018-11-14 17:49:30,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Tencent Posts Solid Earnings, But China's Game Freeze Clouds Future",https://www.wsj.com/articles/tencent-beats-profit-expectations-despite-chinas-gaming-clampdown-1542194838,https://images.wsj.net/im-36909/social,1
819,Antonia Blyth,"In the midst of a packed schedule in the run-up to Oscar voting, Michelle Yeoh is sipping two types of super-healthy juice at the Beverly Hills restaurant where we meet—green and lemon. After all, she has to keep up her strength, given the high stakes this se… [+8378 chars]","In the midst of a packed schedule in the run-up to Oscar voting, Michelle Yeoh is sipping two types of super-healthy juice at the Beverly Hills restaurant where we meet—green and lemon. After all, she has to keep up her strength, given the high stakes this se…",2018-11-14 18:30:09,"{'id': None, 'name': 'Deadline.com'}",Michelle Yeoh On How ‘Crazy Rich Asians’ Could Finally Shake Up Academy History,https://deadline.com/2018/11/crazy-rich-asians-michelle-yeoh-warner-bros-interview-news-1202499546/,https://pmcdeadline2.files.wordpress.com/2018/11/first-take_background.jpg?w=605,1
820,,"About This Page This is a Techmeme archive page. It shows how the site appeared at 2:25 PM ET, November 14, 2018. The most current version of the site as always is available at our home page. To view an earlier snapshot click here and then modify the date ind… [+249 chars]","Reuters : Tencent-backed online Chinese travel company Tongcheng-eLong launches smaller-than-expected IPO that aims to raise around $233M, down from earlier $1B estimates — HONG KONG (Reuters) - Tencent Holdings-backed online Chinese travel firm Tongcheng-Elo…",2018-11-14 19:25:01,"{'id': None, 'name': 'Techmeme.com'}","Tencent-backed online Chinese travel company Tongcheng-eLong launches smaller-than-expected IPO that aims to raise around $233M, down from earlier $1B estimates (Reuters)",https://www.techmeme.com/181114/p33,http://www.techmeme.com/img/techmeme_sq328.png,1
821,newsfeedback@fool.com (Motley Fool Transcribers),"Image source: The Motley Fool. TENCENT HOLDING ( NASDAQOTH:TCEHY ) Q3 2018 Earnings Conference Call Nov. 14, 2018, 7:00 a.m. ET Contents: Prepared Remarks Questions and Answers Call Participants Prepared Remarks: Operator Ladies and gentlemen, thank you for s… [+55767 chars]","TCEHY earnings call for the period ending September 30, 2018.",2018-11-14 20:25:49,"{'id': None, 'name': 'Fool.com'}",TENCENT HOLDING (TCEHY) Q3 2018 Earnings Conference Call Transcript,https://www.fool.com/earnings/call-transcripts/2018/11/14/tencent-holding-tcehy-q3-2018-earnings-conference.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F501873%2Ffeatured-transcript-logo.png&h=630&w=1200&op=resize,1
823,Dade Hayes,"Cinedigm, the former specialist in cinema gear now pivoting to OTT technology, reported second-quarter results with narrower losses and a 23% jump from its streaming channels business. In the fiscal 2019 period ending September 30, the company’s net loss of $… [+1195 chars]","Cinedigm, the former specialist in cinema gear now pivoting to OTT technology, reported second-quarter results with narrower losses and a 23% jump from its streaming channels business. In the fiscal 2019 period ending September 30, the company’s net loss of $…",2018-11-14 22:16:50,"{'id': None, 'name': 'Deadline.com'}",Cinedigm Losses Narrow In Q2 As OTT Channel Revenue Jumps 23%,https://deadline.com/2018/11/cinedigm-losses-narrow-in-q2-ott-channel-revenue-jumps-23-percent-1202502178/,https://pmcdeadline2.files.wordpress.com/2014/06/cinedigm-logo1.jpg?w=605,1
824,,"Global business leaders who misunderstand Africa run the risk of missing out on one of the 21st century’s great growth opportunities. As global business interest in Africa has blossomed, we have found ourselves traveling the world to help executives understan… [+16575 chars]",Executives and leaders who misunderstand business in Africa run the risk of missing out on one of the 21st century’s great growth opportunities.,2018-11-15 00:00:00,"{'id': None, 'name': 'Mckinsey.com'}",Africa’s overlooked business revolution,https://www.mckinsey.com/featured-insights/middle-east-and-africa/africas-overlooked-business-revolution,https://www.mckinsey.com/~/media/McKinsey/Featured%20Insights/Middle%20East%20and%20Africa/Africas%20overlooked%20business%20revolution/Hero-GettyImages-170625026-ABR-HERO-Square_1536x1536-vf.ashx,1
